"TimeStamp","User","App","Location","App context","Accessed Resources","Accessed Resource Locations","Action","AgentName"
"04-Aug-2026 14:39:09","logan.holloway@contoso.com","Copilot Studio Agent",,"19:4dd811ee-023e-8bfe-26c9-446dc67b97cb@thread.v2","","","","itHelpdesk"
"04-Aug-2026 14:56:01","avery.iverson@contoso.com","Excel","SharePoint Online","https://contoso.sharepoint.com/sites/Legal/Shared Documents/Expense Summary.xlsx","Expense Summary.xlsx","https://contoso.sharepoint.com/sites/Legal/Shared Documents/Expense Summary.xlsx","Read",""
"04-Aug-2026 14:58:16","logan.holloway@contoso.com","Copilot for M365 Chat",,"19:ba1ae0d0-5ce2-cbd7-5c33-d9fb33e99c4b@thread.v2","","","",""
"04-Aug-2026 15:05:39","finley.garrison@contoso.com","Outlook",,"19:c2ebd42f-7de9-5442-268d-3dd56cf3fb9a@thread.v2","","","",""
"04-Aug-2026 15:07:32","robin.garrison@contoso.com","Copilot for M365 Chat",,"19:ea19bff0-7c9a-c1aa-abf2-80d52d408a0f@thread.v2","Pipeline Tracker.xlsx","https://contoso.sharepoint.com/sites/Legal/Shared Documents/Pipeline Tracker.xlsx","Read",""
"04-Aug-2026 15:27:56","finley.garrison@contoso.com","Copilot for M365 Chat",,"19:4578f44d-1235-6052-0d6b-c19c205b536a@thread.v2","","","",""
"04-Aug-2026 16:22:00","skyler.ellison@contoso.com","Copilot for M365 Chat",,"19:18d0987e-c5ff-bec4-36c6-ad3ae13271ee@thread.v2","","","",""
"04-Aug-2026 16:25:22","skyler.sinclair@contoso.com","Teams","Teams meeting","https://teams.microsoft.com/l/meetup-join/19:meeting_5804d18e-a83d-d068-e208-91817c06c4ed@thread.v2","","","",""
"04-Aug-2026 16:36:24","reese.calloway@contoso.com","Copilot for M365 Chat",,"19:4cfa68dd-5bba-a053-9364-98bab691a1d8@thread.v2","","","",""
"04-Aug-2026 16:36:26","skyler.ellison@contoso.com","Stream","Stream video player","https://contoso.sharepoint.com/sites/Sales/Shared Documents/Recordings/All Hands.mp4","","","",""
"04-Aug-2026 16:37:10","taylor.holloway@contoso.com","Word","SharePoint Online","https://contoso.sharepoint.com/sites/Sales/Shared Documents/Policy Draft.docx","Policy Draft.docx","https://contoso.sharepoint.com/sites/Sales/Shared Documents/Policy Draft.docx","Read",""
"04-Aug-2026 16:47:13","reese.calloway@contoso.com","PowerPoint","SharePoint Online","https://contoso.sharepoint.com/sites/Finance/Shared Documents/Status Update.pptx","Status Update.pptx","https://contoso.sharepoint.com/sites/Finance/Shared Documents/Status Update.pptx","Read",""
"04-Aug-2026 17:02:51","skyler.kingsley@contoso.com","Copilot for M365 Chat",,"19:fe758ec3-71a0-535f-71ab-d761a18497de@thread.v2","","","",""
"04-Aug-2026 17:18:10","blake.prescott@contoso.com","Teams","Teams Chat","https://teams.microsoft.com/l/chat/19:4455d528-575e-a597-ceca-7bffbe5aea7b@unq.gbl.spaces?ctx=chat","","","",""
"04-Aug-2026 17:36:53","finley.oakley@contoso.com","Copilot for M365 Chat",,"19:60511fb3-819e-7778-640c-52a7bba4256d@thread.v2","Forecast.xlsx","https://contoso.sharepoint.com/sites/Operations/Shared Documents/Forecast.xlsx","Read",""
"04-Aug-2026 17:47:53","robin.lockwood@contoso.com","Copilot for M365 Chat",,"19:f165e835-791c-8818-4d92-ebae9c9f94ae@thread.v2","Town Hall.pptx","https://contoso.sharepoint.com/sites/Operations/Shared Documents/Town Hall.pptx","Read",""
"04-Aug-2026 17:57:34","parker.northrop@contoso.com","Copilot for M365 Chat",,"19:faac671b-1e9d-ae5d-d9c8-031e8315bfa1@thread.v2","","","",""
"04-Aug-2026 18:50:01","devon.whitlock@contoso.com","Teams","Teams Channel","https://teams.microsoft.com/l/message/19:6bee93a4-b835-d152-6ce5-77b669e0a608@thread.tacv2?ctx=channel","","","",""
"04-Aug-2026 18:58:13","parker.radcliffe@contoso.com","Copilot for M365 Chat",,"19:8f2cf7cf-f7ae-080c-bd0d-7d75565b247d@thread.v2","Headcount Plan.xlsx","https://contoso.sharepoint.com/sites/Legal/Shared Documents/Headcount Plan.xlsx","Read",""
"04-Aug-2026 19:00:54","taylor.thackeray@contoso.com","Copilot for M365 Chat",,"19:87506627-1164-c1ea-a0be-ff3068aabc85@thread.v2","","","",""
"04-Aug-2026 19:36:07","avery.underhill@contoso.com","Copilot for M365 Chat",,"19:ea75c741-d21c-5302-8a3c-d364b1c681ea@thread.v2","","","",""
"04-Aug-2026 21:00:49","taylor.holloway@contoso.com","Copilot for M365 Chat",,"19:b9f64678-0d4a-7cdb-a81a-bc2f288884bf@thread.v2","","","",""
"04-Aug-2026 22:35:16","finley.garrison@contoso.com","Copilot for M365 Chat",,"19:c95fad9f-6ffd-d320-2d72-ff066cafd3bb@thread.v2","","","",""
"04-Aug-2026 23:44:06","emery.northrop@contoso.com","Stream","Stream video player","https://contoso.sharepoint.com/sites/Sales/Shared Documents/Recordings/All Hands.mp4","","","",""
"05-Aug-2026 00:37:47","skyler.sinclair@contoso.com","Copilot for M365 Chat",,"19:64a27d47-ced3-da7b-5726-416c42681a3f@thread.v2","","","",""
"05-Aug-2026 01:28:39","parker.garrison@contoso.com","Copilot for M365 Chat",,"19:68c211d2-6947-c9ed-e42c-2e3cb97eb1fa@thread.v2","","","",""
"05-Aug-2026 02:06:58","logan.holloway@contoso.com","Teams","Teams Chat","https://teams.microsoft.com/l/chat/19:f83c58be-5b75-643a-f100-be70b7cad5c7@unq.gbl.spaces?ctx=chat","","","",""
"05-Aug-2026 03:06:20","kendall.underhill@contoso.com","Excel","SharePoint Online","https://contoso.sharepoint.com/sites/Executive/Shared Documents/Headcount Plan.xlsx","Headcount Plan.xlsx","https://contoso.sharepoint.com/sites/Executive/Shared Documents/Headcount Plan.xlsx","Read",""
"05-Aug-2026 04:54:45","finley.garrison@contoso.com","Copilot for M365 Chat",,"19:e9205fba-e141-1713-a3b0-90474374ad7e@thread.v2","Proposal.docx","https://contoso.sharepoint.com/sites/Operations/Shared Documents/Proposal.docx","Read",""
"05-Aug-2026 07:10:36","robin.garrison@contoso.com","PowerPoint","OneDrive for Business","https://contoso-my.sharepoint.com/personal/robin_garrison_contoso_com/Documents/Kickoff Deck.pptx","Kickoff Deck.pptx","https://contoso-my.sharepoint.com/personal/robin_garrison_contoso_com/Documents/Kickoff Deck.pptx","Read",""
"05-Aug-2026 08:39:26","parker.northrop@contoso.com","Copilot for M365 Chat",,"19:196a7d73-825b-f7af-c89d-dc60eacd6641@thread.v2","Forecast.xlsx","https://contoso.sharepoint.com/sites/Engineering/Shared Documents/Forecast.xlsx","Read",""
"05-Aug-2026 10:06:24","emery.northrop@contoso.com","Word","SharePoint Online","https://contoso.sharepoint.com/sites/Sales/Shared Documents/Policy Draft.docx","Policy Draft.docx","https://contoso.sharepoint.com/sites/Sales/Shared Documents/Policy Draft.docx","Read",""
"05-Aug-2026 11:10:23","avery.underhill@contoso.com","Teams","Teams meeting","https://teams.microsoft.com/l/meetup-join/19:meeting_71b787ca-9e2a-a24b-9fd0-fff608172983@thread.v2","","","",""
"05-Aug-2026 12:17:25","skyler.sinclair@contoso.com","Teams","Teams meeting","https://teams.microsoft.com/l/meetup-join/19:meeting_e559c5ff-b925-8268-9496-1bee09adbb1f@thread.v2","","","",""
"05-Aug-2026 12:22:49","parker.northrop@contoso.com","Teams","Teams meeting","https://teams.microsoft.com/l/meetup-join/19:meeting_6a26b395-a5c8-05f4-0dab-4d9cec83cc67@thread.v2","","","",""
"05-Aug-2026 13:33:53","finley.garrison@contoso.com","PowerPoint","SharePoint Online","https://contoso.sharepoint.com/sites/Operations/Shared Documents/Kickoff Deck.pptx","Kickoff Deck.pptx","https://contoso.sharepoint.com/sites/Operations/Shared Documents/Kickoff Deck.pptx","Read",""
"05-Aug-2026 13:35:42","skyler.ellison@contoso.com","Whiteboard",,"19:10ad1fa6-0ac6-6293-4d09-ca02bcac5484@thread.v2","","","",""
"05-Aug-2026 13:35:57","reese.calloway@contoso.com","PowerPoint","OneDrive for Business","https://contoso-my.sharepoint.com/personal/reese_calloway_contoso_com/Documents/Kickoff Deck.pptx","Kickoff Deck.pptx","https://contoso-my.sharepoint.com/personal/reese_calloway_contoso_com/Documents/Kickoff Deck.pptx","Read",""
"05-Aug-2026 14:11:41","reese.calloway@contoso.com","Copilot for M365 Chat",,"19:8f465cbd-dea3-6ff5-7e5b-1add846b9ef3@thread.v2","","","",""
"05-Aug-2026 14:16:14","logan.holloway@contoso.com","Word","OneDrive for Business","https://contoso-my.sharepoint.com/personal/logan_holloway_contoso_com/Documents/Policy Draft.docx","Policy Draft.docx","https://contoso-my.sharepoint.com/personal/logan_holloway_contoso_com/Documents/Policy Draft.docx","Read",""
"05-Aug-2026 14:21:34","devon.whitlock@contoso.com","Teams","Teams Channel","https://teams.microsoft.com/l/message/19:7664e43f-2fa7-fe86-d1be-50f2583110f1@thread.tacv2?ctx=channel","","","",""
"05-Aug-2026 14:30:48","taylor.lockwood@contoso.com","Teams","Teams meeting","https://teams.microsoft.com/l/meetup-join/19:meeting_0dc238f5-cb66-3756-b23b-090a23add543@thread.v2","","","",""
"05-Aug-2026 15:40:46","robin.lockwood@contoso.com","Copilot for M365 Chat",,"19:a06a38b8-d964-38eb-78f7-dd545b4ac15c@thread.v2","","","",""
"05-Aug-2026 15:50:34","skyler.sinclair@contoso.com","Copilot for M365 Chat",,"19:145b5cdb-9ec8-44e1-bb04-bd3e6d68ac48@thread.v2","Pipeline Tracker.xlsx","https://contoso.sharepoint.com/sites/Operations/Shared Documents/Pipeline Tracker.xlsx","Read",""
"05-Aug-2026 15:59:30","casey.calloway@contoso.com","Word","OneDrive for Business","https://contoso-my.sharepoint.com/personal/casey_calloway_contoso_com/Documents/Meeting Notes.docx","Meeting Notes.docx","https://contoso-my.sharepoint.com/personal/casey_calloway_contoso_com/Documents/Meeting Notes.docx","Read",""
"05-Aug-2026 16:23:11","skyler.ellison@contoso.com","Excel","OneDrive for Business","https://contoso-my.sharepoint.com/personal/skyler_ellison_contoso_com/Documents/Headcount Plan.xlsx","Headcount Plan.xlsx","https://contoso-my.sharepoint.com/personal/skyler_ellison_contoso_com/Documents/Headcount Plan.xlsx","Read",""
"05-Aug-2026 16:28:27","devon.whitlock@contoso.com","Copilot for M365 Chat",,"19:3267ae48-8453-9f0a-dcd5-fdcac9971cc5@thread.v2","","","",""
"05-Aug-2026 16:41:43","taylor.thackeray@contoso.com","Copilot for M365 Chat",,"19:32861087-f725-6e0c-d26f-c597a30b0d3e@thread.v2","","","",""
"05-Aug-2026 16:44:25","parker.garrison@contoso.com","Copilot for M365 Chat",,"19:23a54da0-c374-2ee6-1db1-e0ce9ba6abf7@thread.v2","Town Hall.pptx","https://contoso.sharepoint.com/sites/Finance/Shared Documents/Town Hall.pptx","Read",""
"05-Aug-2026 16:55:06","taylor.thackeray@contoso.com","Outlook",,"19:4e4d47a4-b54a-6424-5e68-80dfd4b5efba@thread.v2","","","",""
"05-Aug-2026 17:04:36","taylor.holloway@contoso.com","Copilot for M365 Chat",,"19:02525d6c-3a9f-44ab-abb2-0062f048663e@thread.v2","","","",""
"05-Aug-2026 17:10:34","finley.garrison@contoso.com","Teams","Teams meeting","https://teams.microsoft.com/l/meetup-join/19:meeting_e8e428d5-04c8-8498-a220-a78a5ce3d3fd@thread.v2","","","",""
"05-Aug-2026 17:17:08","avery.underhill@contoso.com","Copilot for M365 Chat",,"19:d3efef8b-7c22-c7e1-71fc-a57cd02589f6@thread.v2","Roadmap.pptx","https://contoso.sharepoint.com/sites/Finance/Shared Documents/Roadmap.pptx","Read",""
"05-Aug-2026 17:47:14","morgan.merritt@contoso.com","Copilot for M365 Chat",,"19:cfdd9232-0a30-5267-fd0a-ebeb16c67832@thread.v2","Town Hall.pptx","https://contoso.sharepoint.com/sites/Finance/Shared Documents/Town Hall.pptx","Read",""
"05-Aug-2026 17:55:09","taylor.holloway@contoso.com","Excel","SharePoint Online","https://contoso.sharepoint.com/sites/Sales/Shared Documents/Pipeline Tracker.xlsx","Pipeline Tracker.xlsx","https://contoso.sharepoint.com/sites/Sales/Shared Documents/Pipeline Tracker.xlsx","Read",""
"05-Aug-2026 18:01:10","skyler.ellison@contoso.com","Word","SharePoint Online","https://contoso.sharepoint.com/sites/Sales/Shared Documents/Policy Draft.docx","Policy Draft.docx","https://contoso.sharepoint.com/sites/Sales/Shared Documents/Policy Draft.docx","Read",""
"05-Aug-2026 18:08:01","jordan.ellison@contoso.com","Copilot for M365 Chat",,"19:f6e060f6-b6ef-62c7-8201-10d8ee0ab3bd@thread.v2","","","",""
"05-Aug-2026 18:31:03","parker.radcliffe@contoso.com","Copilot for M365 Chat",,"19:fbc0c631-f01d-4779-632b-ad4b2928ca36@thread.v2","Policy Draft.docx","https://contoso.sharepoint.com/sites/Legal/Shared Documents/Policy Draft.docx","Read",""
"05-Aug-2026 18:45:35","sawyer.whitlock@contoso.com","Copilot for M365 Chat",,"19:e5ee690f-eec3-531b-3d12-801352c7771c@thread.v2","","","",""
"05-Aug-2026 19:16:37","avery.underhill@contoso.com","Copilot for M365 Chat",,"19:3f4fc6d7-8370-eaf0-ec1e-49ab2d7c88ec@thread.v2","","","",""
"05-Aug-2026 19:47:56","parker.radcliffe@contoso.com","Copilot for M365 Chat",,"19:c9db9982-ce11-13b7-3ee7-df56c5169460@thread.v2","","","",""
"05-Aug-2026 20:06:54","taylor.holloway@contoso.com","Word","OneDrive for Business","https://contoso-my.sharepoint.com/personal/taylor_holloway_contoso_com/Documents/Project Plan.docx","Project Plan.docx","https://contoso-my.sharepoint.com/personal/taylor_holloway_contoso_com/Documents/Project Plan.docx","Read",""
"05-Aug-2026 20:38:00","reese.calloway@contoso.com","Copilot for M365 Chat",,"19:786cb9d2-87bf-1368-53e8-c72d34424f28@thread.v2","","","",""
"05-Aug-2026 20:40:42","avery.iverson@contoso.com","Copilot for M365 Chat",,"19:c5e05de6-d1fd-51b3-02f1-b89027432720@thread.v2","","","",""
"05-Aug-2026 21:11:10","logan.holloway@contoso.com","Teams","Teams Chat","https://teams.microsoft.com/l/chat/19:11fa67b2-1edb-fd3d-46a2-c4a4d5653417@unq.gbl.spaces?ctx=chat","","","",""
"06-Aug-2026 02:08:35","taylor.lockwood@contoso.com","Copilot for M365 Chat",,"19:b67013c6-c76c-f22a-c599-2b9e17101349@thread.v2","Kickoff Deck.pptx","https://contoso.sharepoint.com/sites/Sales/Shared Documents/Kickoff Deck.pptx","Read",""
"06-Aug-2026 04:15:32","logan.holloway@contoso.com","Word","SharePoint Online","https://contoso.sharepoint.com/sites/Engineering/Shared Documents/Proposal.docx","Proposal.docx","https://contoso.sharepoint.com/sites/Engineering/Shared Documents/Proposal.docx","Read",""
"06-Aug-2026 06:34:55","taylor.holloway@contoso.com","Copilot for M365 Chat",,"19:ed54ee03-f038-f43c-a0a0-089df4ab0d3c@thread.v2","","","",""
"06-Aug-2026 08:05:06","skyler.kingsley@contoso.com","Word","SharePoint Online","https://contoso.sharepoint.com/sites/Legal/Shared Documents/Proposal.docx","Proposal.docx","https://contoso.sharepoint.com/sites/Legal/Shared Documents/Proposal.docx","Read",""
"06-Aug-2026 08:58:30","devon.whitlock@contoso.com","Word","SharePoint Online","https://contoso.sharepoint.com/sites/Engineering/Shared Documents/Policy Draft.docx","Policy Draft.docx","https://contoso.sharepoint.com/sites/Engineering/Shared Documents/Policy Draft.docx","Read",""
"06-Aug-2026 09:02:18","skyler.ellison@contoso.com","Copilot for M365 Chat",,"19:a8bee391-fe12-2487-c693-25ff59447383@thread.v2","Kickoff Deck.pptx","https://contoso.sharepoint.com/sites/Sales/Shared Documents/Kickoff Deck.pptx","Read",""
"06-Aug-2026 09:38:28","reese.calloway@contoso.com","Copilot for M365 Chat",,"19:2a99142b-1981-278b-8996-0747c82fe3d5@thread.v2","Meeting Notes.docx","https://contoso.sharepoint.com/sites/Finance/Shared Documents/Meeting Notes.docx","Read",""
"06-Aug-2026 12:58:15","taylor.thackeray@contoso.com","Word","OneDrive for Business","https://contoso-my.sharepoint.com/personal/taylor_thackeray_contoso_com/Documents/Proposal.docx","Proposal.docx","https://contoso-my.sharepoint.com/personal/taylor_thackeray_contoso_com/Documents/Proposal.docx","Read",""
"06-Aug-2026 13:20:16","skyler.ellison@contoso.com","Copilot for M365 Chat",,"19:06e5ae1b-279f-642d-88d0-0c95503b42aa@thread.v2","","","",""
"06-Aug-2026 14:17:14","finley.garrison@contoso.com","Word","OneDrive for Business","https://contoso-my.sharepoint.com/personal/finley_garrison_contoso_com/Documents/Policy Draft.docx","Policy Draft.docx","https://contoso-my.sharepoint.com/personal/finley_garrison_contoso_com/Documents/Policy Draft.docx","Read",""
"06-Aug-2026 14:23:35","robin.lockwood@contoso.com","Copilot for M365 Chat",,"19:750920d8-a22c-35e5-c05f-cb5d139ca7cd@thread.v2","Pipeline Tracker.xlsx","https://contoso.sharepoint.com/sites/Operations/Shared Documents/Pipeline Tracker.xlsx","Read",""
"06-Aug-2026 14:28:33","avery.underhill@contoso.com","Copilot for M365 Chat",,"19:0b7e99cc-1987-2bf9-b7b3-470629fc2584@thread.v2","","","",""
"06-Aug-2026 14:33:46","avery.underhill@contoso.com","Word","OneDrive for Business","https://contoso-my.sharepoint.com/personal/avery_underhill_contoso_com/Documents/Quarterly Review.docx","Quarterly Review.docx","https://contoso-my.sharepoint.com/personal/avery_underhill_contoso_com/Documents/Quarterly Review.docx","Read",""
"06-Aug-2026 14:44:40","finley.garrison@contoso.com","Teams","Teams meeting","https://teams.microsoft.com/l/meetup-join/19:meeting_f91f83e8-41e5-fdba-8c6f-4a04b56ab3c2@thread.v2","","","",""
"06-Aug-2026 14:58:20","taylor.thackeray@contoso.com","Copilot for M365 Chat",,"19:262120b7-783a-d54f-bcfc-883b4016eaa9@thread.v2","Forecast.xlsx","https://contoso.sharepoint.com/sites/Finance/Shared Documents/Forecast.xlsx","Read",""
"06-Aug-2026 15:34:36","finley.oakley@contoso.com","PowerPoint","SharePoint Online","https://contoso.sharepoint.com/sites/Operations/Shared Documents/Town Hall.pptx","Town Hall.pptx","https://contoso.sharepoint.com/sites/Operations/Shared Documents/Town Hall.pptx","Read",""
"06-Aug-2026 15:36:43","robin.lockwood@contoso.com","Copilot for M365 Chat",,"19:34feb641-c1ef-e71d-cf24-e9c4d2052c0e@thread.v2","","","",""
"06-Aug-2026 15:39:09","parker.northrop@contoso.com","Excel","SharePoint Online","https://contoso.sharepoint.com/sites/Engineering/Shared Documents/Pipeline Tracker.xlsx","Pipeline Tracker.xlsx","https://contoso.sharepoint.com/sites/Engineering/Shared Documents/Pipeline Tracker.xlsx","Read",""
"06-Aug-2026 15:43:22","avery.underhill@contoso.com","PowerPoint","SharePoint Online","https://contoso.sharepoint.com/sites/Finance/Shared Documents/Roadmap.pptx","Roadmap.pptx","https://contoso.sharepoint.com/sites/Finance/Shared Documents/Roadmap.pptx","Read",""
"06-Aug-2026 15:58:50","blake.prescott@contoso.com","Copilot for M365 Chat",,"19:239c69fc-38d9-e6ef-4e3f-e9bc52e0169d@thread.v2","","","",""
"06-Aug-2026 16:15:26","finley.garrison@contoso.com","Copilot for M365 Chat",,"19:b72eb0ed-c748-d5a6-ac79-bf315850e883@thread.v2","","","",""
"06-Aug-2026 16:15:48","reese.calloway@contoso.com","Copilot for M365 Chat",,"19:35e2c50d-9160-8650-bc8c-a3a3851379e1@thread.v2","","","",""
"06-Aug-2026 16:42:28","parker.radcliffe@contoso.com","Copilot Studio Agent",,"19:2708ac8e-e2c6-b210-9289-bdee741a8c5b@thread.v2","","","","benefitsHelper"
"06-Aug-2026 16:47:11","casey.calloway@contoso.com","Copilot for M365 Chat",,"19:32c8c6a0-a124-491d-7cd4-61e7eb10c630@thread.v2","","","",""
"06-Aug-2026 16:51:12","parker.radcliffe@contoso.com","Excel","OneDrive for Business","https://contoso-my.sharepoint.com/personal/parker_radcliffe_contoso_com/Documents/Forecast.xlsx","Forecast.xlsx","https://contoso-my.sharepoint.com/personal/parker_radcliffe_contoso_com/Documents/Forecast.xlsx","Read",""
"06-Aug-2026 17:20:27","kendall.underhill@contoso.com","Word","SharePoint Online","https://contoso.sharepoint.com/sites/Executive/Shared Documents/Project Plan.docx","Project Plan.docx","https://contoso.sharepoint.com/sites/Executive/Shared Documents/Project Plan.docx","Read",""
"06-Aug-2026 17:43:46","robin.garrison@contoso.com","Outlook",,"19:b97bdcb4-4ce0-ac21-8807-4cdbe8266f59@thread.v2","","","",""
"06-Aug-2026 17:51:50","taylor.holloway@contoso.com","Copilot for M365 Chat",,"19:e5389a79-bded-a6da-c332-1e294f54bf5c@thread.v2","","","",""
